ingresos_mensuales,minutos_mensuales,cargo_recurrente,llamadas_asistidas_director,minutos_excedentes,llamadas_roaming,cambio_perc_minutos,cambio_perc_ingresos,llamadas_caidas,llamadas_bloqueadas,llamadas_no_contestadas,llamadas_atencion_cliente,llamadas_tripartitas,llamadas_recibidas,llamadas_salientes,llamadas_entrantes,llamadas_pico_ent_sal,llamadas_no_pico_ent_sal,llamadas_caidas_bloqueadas,llamadas_desviadas,llamadas_en_espera,meses_en_servicio,suscripciones_unicas,suscripciones_activas,equipos_totales,modelos_equipos,dias_equipo_actual,edad_hogar_1,edad_hogar_2,llamadas_retencion,ofertas_retencion_aceptadas,referidos_realizados,grupo_ingresos,ajustes_calificacion_credito,ingreso_diario,ratio_uso,costo_por_minuto,ocupacion,calificacion_crediticia,estado_civil,area_servicio,churn_bin
104.75,1166,75.0,5.45,0,0,-119.0,-1.9,1.7000000000000002,6.3,22.7,0,0.0,338.1,80.0,33.0,301.3,66.7,8.0,0.0,6.3,49,3,3,5,4.0,710,0.0,0.0,0,0,0,0,0,3.4916666666666667,0.0,0.08983704974271012,Other,1-Highest,,OKCOKC405,0
260.81,3210,213.0,44.3,0,0,-422.0,-21.2,9.7,20.7,142.0,5,0.30000000000000004,824.9,141.7,28.0,906.3,210.3,30.3,0.0,34.7,53,2,1,11,6.0,124,40.0,0.0,0,0,0,5,3,8.693666666666667,0.0,0.08124922118380062,Other,3-Good,,SANAUS512,0
36.39,66,30.0,0.0,0,0,-66.0,-6.4,0.0,0.0,0.0,1,0.0,0.0,0.7000000000000001,0.0,1.7000000000000002,0.0,0.0,0.30000000000000004,0.0,51,1,1,2,2.0,754,54.0,0.0,0,0,0,7,0,1.213,0.0,0.5513636363636364,Other,1-Highest,,OMAOMA402,1
50.0,154,50.0,0.0,0,0,-47.0,0.0,2.3,3.7,15.0,0,0.0,24.0,18.0,8.7,51.0,16.0,6.0,0.0,0.0,51,1,1,1,1.0,1565,50.0,0.0,0,0,0,7,0,1.6666666666666667,0.0,0.3246753246753247,Professional,3-Good,Yes,SANAUS512,0
106.33,2206,85.0,1.24,107,0,-102.0,-21.2,19.3,11.3,53.3,11,1.3,901.7,56.3,43.0,455.3,221.3,30.7,0.0,32.0,53,1,1,9,6.0,151,42.0,0.0,0,0,0,1,0,3.5443333333333333,0.04626026805015132,0.048200362647325475,Other,3-Good,No,NOLKEN504,1
122.0,1806,75.0,15.59,146,1,-156.0,-32.8,5.0,14.0,62.7,2,0.7000000000000001,409.9,50.0,13.0,290.3,147.7,19.0,0.0,14.7,49,2,1,7,7.0,69,,,0,0,0,0,0,4.066666666666666,0.07479508196721311,0.06755260243632337,Other,6-Verylow,,SANSAN210,0
34.99,44,45.0,0.0,0,0,-35.0,0.0,0.7000000000000001,5.3,5.7,1,0.0,6.8,1.7000000000000002,3.0,13.0,3.3,6.0,0.0,0.0,51,1,1,11,4.0,270,0.0,0.0,0,0,0,0,2,1.1663333333333334,0.0,0.7952272727272728,Other,3-Good,,OMAOMA402,0
120.38,1730,87.0,2.7199999999999998,183,0,474.0,27.4,3.0,21.7,64.3,4,0.0,438.6,132.3,97.3,310.3,119.3,24.7,0.0,3.3,55,1,1,8,4.0,241,0.0,0.0,0,0,1,3,0,4.012666666666666,0.09566126502875065,0.06958381502890174,Other,6-Verylow,No,DALDAL214,0
27.25,0,27.0,0.0,0,0,0.0,-0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1,1,5,5.0,383,40.0,38.0,0,0,0,8,0,0.9083333333333333,0.0,0.0,Other,1-Highest,Yes,KCYKCM816,1
96.04,545,60.0,0.66,111,1,,,3.3,0.0,21.0,0,0.0,38.2,12.0,1.3,52.3,40.0,3.3,0.0,0.7000000000000001,53,2,1,4,3.0,109,0.0,0.0,0,0,0,0,0,3.2013333333333334,0.16920731707317074,0.17622018348623855,Other,1-Highest,,NNYROC716,0
83.83,790,75.0,4.95,0,0,-60.0,0.9,33.3,7.7,30.7,1,0.0,197.0,57.7,4.3,396.7,19.0,41.0,0.0,8.7,51,1,1,6,4.0,638,46.0,44.0,0,0,0,7,0,2.7943333333333333,0.0,0.10611392405063291,Professional,1-Highest,Yes,DALDAL214,1
30.32,219,30.0,0.0,0,0,-58.0,-59.0,1.7000000000000002,0.7000000000000001,23.0,3,0.0,12.6,6.0,0.0,40.3,25.3,2.3,0.0,0.0,51,2,2,2,2.0,776,56.0,26.0,0,0,0,6,0,1.0106666666666666,0.0,0.1384474885844749,Other,1-Highest,,SANMCA210,0
30.0,18,30.0,0.0,0,0,-12.0,0.0,0.0,0.0,5.7,0,0.0,3.8,0.0,0.0,17.3,3.3,0.0,0.0,0.0,55,1,1,1,1.0,1669,72.0,76.0,0,0,0,7,0,1.0,0.0,1.6666666666666667,Other,3-Good,Yes,PHIARD610,1
108.72,1228,108.0,0.74,0,0,-12.0,-0.7000000000000001,0.7000000000000001,18.0,26.0,0,0.0,480.2,68.3,34.0,190.7,131.0,18.7,0.0,6.7,55,1,1,11,6.0,226,38.0,34.0,0,0,0,4,0,3.624,0.0,0.08853420195439739,Other,1-Highest,Yes,SANMCA210,0
32.27,112,32.0,0.0,0,0,-2.0,-0.30000000000000004,1.7000000000000002,0.0,13.3,0,0.0,17.1,6.0,0.0,40.0,7.0,1.7000000000000002,0.0,0.30000000000000004,49,1,1,2,2.0,517,42.0,0.0,0,0,0,4,1,1.0756666666666668,0.0,0.288125,Other,1-Highest,Yes,PHXTUC520,0
43.72,245,30.0,0.0,30,0,53.0,7.0,3.0,0.0,19.3,0,0.0,72.2,27.3,10.3,55.3,44.3,3.0,0.0,0.0,51,1,1,5,2.0,180,38.0,0.0,0,0,0,3,0,1.4573333333333334,0.10909090909090909,0.17844897959183673,Other,1-Highest,No,NYCQUE917,0
65.94,572,59.0,0.0,45,2,-119.0,-15.6,5.3,0.30000000000000004,29.0,0,0.0,293.5,1.3,3.7,118.3,71.3,5.7,0.0,2.0,51,1,1,4,4.0,275,0.0,0.0,0,0,0,0,1,2.198,0.07293354943273905,0.11527972027972028,Other,3-Good,,SLCSLC801,0
32.5,295,30.0,0.0,7,0,41.0,6.4,8.7,0.0,18.3,3,0.0,20.8,26.7,1.3,66.3,46.7,8.7,0.0,0.0,53,1,1,5,4.0,181,44.0,48.0,0,0,0,4,0,1.0833333333333333,0.023178807947019868,0.11016949152542373,Other,1-Highest,Yes,NYCMAN917,0
79.39,848,70.0,0.0,64,0,-80.0,4.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,2,2,6,4.0,422,42.0,0.0,0,0,0,6,0,2.646333333333333,0.07017543859649122,0.09362028301886792,Other,3-Good,No,NYCMAN917,0
90.9,1710,75.0,0.25,156,0,-922.0,-15.9,7.3,19.7,72.0,2,0.0,591.8,38.7,69.7,800.3,70.0,27.0,0.0,51.7,55,3,3,6,6.0,132,52.0,52.0,0,0,0,5,0,3.0300000000000002,0.08360128617363344,0.053157894736842105,Other,3-Good,Yes,SANSAN210,1
103.16,866,38.0,0.0,216,41,-100.0,-48.2,2.7,5.0,36.3,0,0.0,35.8,23.7,2.3,268.0,13.3,7.7,0.0,0.30000000000000004,49,1,1,4,3.0,418,50.0,52.0,0,0,0,5,0,3.4386666666666668,0.19963031423290203,0.11912240184757505,Professional,3-Good,Yes,OMADES515,0
164.14,1410,75.0,7.67,0,1,-520.0,-69.7,24.0,25.3,66.7,0,0.0,201.7,48.7,5.3,456.3,25.0,49.3,0.0,11.0,51,1,1,3,3.0,395,54.0,36.0,0,0,0,7,0,5.471333333333333,0.0,0.11641134751773048,Professional,3-Good,Yes,DALDAL214,1
117.12,490,70.0,0.0,140,0,506.0,133.8,11.3,4.0,46.7,1,1.3,103.5,26.7,13.3,142.3,31.3,15.3,0.0,2.0,51,6,2,3,3.0,279,30.0,0.0,1,1,0,2,0,3.9040000000000004,0.2222222222222222,0.2390204081632653,Other,6-Verylow,,SLCPRO801,1
8.07,34,5.0,0.0,32,0,5.0,-2.3,1.0,0.0,2.0,0,0.0,7.4,0.0,0.0,17.7,7.3,1.0,0.0,0.0,49,1,1,4,3.0,411,40.0,0.0,0,0,0,5,1,0.269,0.48484848484848486,0.2373529411764706,Other,1-Highest,,PHXTUC520,1
41.29,71,40.0,0.0,0,1,-21.0,-1.3,0.0,0.0,5.3,0,0.0,17.8,1.3,0.0,16.7,2.7,0.0,0.0,0.0,53,1,1,6,3.0,561,46.0,46.0,0,0,0,6,0,1.3763333333333334,0.0,0.5815492957746479,Self,1-Highest,Yes,OMALNC402,0
180.22,3559,150.0,11.38,99,0,-149.0,-11.4,3.7,31.0,120.7,0,0.30000000000000004,1543.7,26.7,6.7,725.3,468.7,34.7,0.0,60.7,55,3,2,10,5.0,-3,0.0,0.0,0,0,0,0,0,6.007333333333333,0.02706396938217605,0.05063781961225063,Other,3-Good,,OKCLRK501,1
41.09,340,35.0,4.21,6,0,-154.0,-4.1,2.7,1.0,19.7,1,0.0,80.8,11.0,0.0,78.0,33.7,3.7,0.0,0.0,49,1,1,1,1.0,1493,42.0,0.0,0,0,0,4,0,1.3696666666666668,0.017341040462427744,0.1208529411764706,Other,3-Good,No,DENBOU303,1
46.94,287,30.0,0.99,62,0,-57.0,-14.0,3.3,0.30000000000000004,23.0,3,0.0,48.4,17.3,1.3,98.7,19.7,3.7,0.0,0.7000000000000001,55,1,1,4,3.0,831,0.0,0.0,0,0,0,0,1,1.5646666666666667,0.17765042979942694,0.1635540069686411,Other,7-Lowest,,BOSBOS617,0
13.25,0,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2,2,2,2.0,1333,38.0,0.0,0,0,0,7,0,0.44166666666666665,0.0,0.0,Other,1-Highest,No,BOSBOS617,1
44.96,3584,59.0,0.25,1094,0,-1037.0,124.9,39.0,80.7,216.0,1,1.0,732.6,147.7,55.3,650.3,126.7,119.7,0.0,20.3,51,2,1,7,7.0,489,50.0,40.0,0,0,0,4,2,1.4986666666666666,0.23386062419837536,0.012544642857142857,Professional,1-Highest,,SANAUS512,1
28.73,50,30.0,0.0,0,0,-12.0,-0.2,0.0,0.0,1.7000000000000002,0,0.0,8.8,3.0,0.30000000000000004,14.7,6.3,0.0,0.0,0.0,51,1,1,2,2.0,503,44.0,42.0,0,0,0,8,0,0.9576666666666667,0.0,0.5746,Professional,1-Highest,Yes,DALDAL214,1
50.31,485,50.0,1.73,8,0,135.0,1.2,2.0,2.7,20.3,2,0.0,144.8,25.0,6.0,170.3,29.7,4.7,0.0,1.3,53,1,1,4,4.0,318,42.0,36.0,0,0,0,4,1,1.677,0.016227180527383367,0.1037319587628866,Professional,4-Medium,Yes,INDIND317,0
50.53,194,20.0,0.74,144,0,102.0,19.9,0.7000000000000001,0.0,4.0,0,0.0,25.7,14.0,5.3,52.7,10.3,0.7000000000000001,0.0,0.30000000000000004,49,2,2,3,3.0,315,56.0,50.0,0,0,0,7,0,1.6843333333333335,0.4260355029585799,0.2604639175257732,Self,1-Highest,Yes,PHXTUC520,0
23.5,18,5.0,0.0,18,0,-18.0,-18.5,0.30000000000000004,0.0,1.7000000000000002,0,0.0,0.0,0.0,0.0,7.3,1.7000000000000002,0.30000000000000004,0.0,0.0,53,1,1,1,1.0,1595,38.0,36.0,0,0,0,5,0,0.7833333333333333,0.5,1.3055555555555556,Professional,1-Highest,Yes,PHXPHX602,1
77.04,501,45.0,0.0,97,0,-113.0,6.0,11.3,1.3,50.3,2,0.30000000000000004,77.9,12.3,0.0,55.3,50.7,12.7,0.0,0.7000000000000001,53,1,1,9,2.0,672,54.0,0.0,0,0,0,7,2,2.568,0.16220735785953178,0.15377245508982038,Self,4-Medium,No,NNYBUF716,1
166.82,3206,83.0,3.96,537,16,265.0,3.4,10.7,13.0,94.3,0,0.0,1513.6,116.7,34.3,603.0,433.7,23.7,0.0,44.7,49,3,3,8,5.0,77,30.0,30.0,0,0,0,5,0,5.560666666666666,0.14346780657226824,0.052033686837180286,Homemaker,1-Highest,Yes,SANSAN210,0
111.61,1161,105.0,0.0,32,0,-43.0,-6.6,2.3,6.0,67.0,0,0.0,402.6,35.7,5.7,444.0,58.7,8.3,0.0,12.3,55,1,1,8,7.0,299,62.0,60.0,0,0,0,5,3,3.7203333333333335,0.026823134953897737,0.09613264427217916,Other,1-Highest,Yes,NOLKEN504,0
111.7,143,107.0,4.21,0,0,-36.0,-3.2,5.0,1.3,12.3,0,0.0,8.3,57.0,4.7,82.0,3.3,6.3,0.0,0.30000000000000004,53,2,2,1,1.0,1592,0.0,0.0,0,0,0,0,0,3.7233333333333336,0.0,0.7811188811188812,Other,2-High,,SANAUS512,1
81.6,149,74.0,0.0,50,0,74.0,17.4,2.0,1.3,3.3,0,1.0,33.1,4.7,10.7,44.3,9.3,3.3,0.0,0.0,53,3,0,4,3.0,329,0.0,0.0,0,0,0,0,0,2.7199999999999998,0.25125628140703515,0.5476510067114093,Other,1-Highest,,OKCOKC405,0
85.58,890,75.0,0.99,0,0,-217.0,18.3,7.3,18.3,87.3,0,0.0,136.3,96.3,41.3,310.3,105.0,25.7,0.0,1.3,49,6,4,12,4.0,475,54.0,54.0,0,0,0,5,0,2.8526666666666665,0.0,0.09615730337078651,Other,1-Highest,Yes,DALDAL214,1
,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,2,2,3,2.0,902,0.0,0.0,0,0,0,5,0,,0.0,0.0,Other,1-Highest,No,DETTOL419,1
51.14,438,50.0,0.0,3,0,73.0,2.1,0.0,4.3,24.0,0,0.0,39.3,7.3,1.3,55.7,53.7,4.3,0.7000000000000001,2.7,53,1,1,1,1.0,1590,54.0,0.0,0,0,0,7,0,1.7046666666666668,0.006802721088435374,0.11675799086757992,Other,2-High,No,NOLKEN504,1
56.48,355,55.0,0.99,0,0,-171.0,-1.5,8.3,1.0,19.3,0,0.0,205.8,2.0,1.7000000000000002,125.3,41.0,9.3,0.0,0.0,49,1,1,2,2.0,669,60.0,44.0,0,0,0,6,0,1.8826666666666665,0.0,0.15909859154929576,Crafts,3-Good,No,NNYSYR315,1
87.52,699,80.0,0.0,0,3,-86.0,-3.1,6.7,7.0,10.3,1,0.0,272.1,72.0,30.7,246.0,88.7,13.7,0.0,5.3,55,1,1,5,5.0,99,32.0,0.0,0,0,0,3,0,2.917333333333333,0.0,0.1252074391988555,Other,4-Medium,No,DALDAL214,0
,,,,,,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1,1,2,1.0,4,74.0,0.0,0,0,0,1,0,,0.0,0.0,Other,1-Highest,,KCYKCM816,1
103.5,479,75.0,0.74,0,0,-166.0,-14.2,10.0,1.3,36.7,0,0.0,125.3,37.0,12.0,50.0,121.7,11.3,0.0,3.0,53,2,2,11,8.0,86,60.0,26.0,0,0,0,7,0,3.45,0.0,0.2160751565762004,Other,3-Good,No,PHICTR610,0
124.52,594,102.0,0.0,0,0,134.0,-40.5,2.3,4.7,15.7,2,0.0,91.2,10.7,1.0,80.0,34.3,8.0,0.0,1.3,51,1,1,3,2.0,61,52.0,64.0,0,0,0,6,1,4.150666666666667,0.0,0.2096296296296296,Other,5-Low,No,INDIND317,1
134.3,731,140.0,0.74,0,0,-4.0,-1.1,6.0,1.3,14.7,0,0.0,373.4,37.7,10.3,251.0,20.3,7.3,0.0,3.7,55,2,2,4,4.0,675,58.0,58.0,0,0,0,6,0,4.4766666666666675,0.0,0.18372093023255814,Other,3-Good,Yes,DALDAL214,0
75.0,2,75.0,0.0,0,0,-2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,2.7,0.0,0.0,0.0,0.0,55,2,2,2,2.0,799,64.0,62.0,0,0,0,9,0,2.5,0.0,37.5,Other,1-Highest,Yes,DALDAL214,0
34.4,399,32.0,1.73,0,0,151.0,1.1,1.3,3.3,28.3,0,0.0,79.6,15.0,0.7000000000000001,114.7,15.0,4.7,0.0,0.0,51,2,2,5,4.0,47,64.0,58.0,0,0,0,7,0,1.1466666666666667,0.0,0.08621553884711779,Professional,1-Highest,Yes,SANSAN210,0
53.69,144,50.0,0.0,0,0,72.0,-0.4,0.7000000000000001,0.0,6.0,0,0.0,40.5,7.7,0.30000000000000004,28.7,19.7,0.7000000000000001,0.0,0.30000000000000004,49,3,1,6,5.0,325,36.0,28.0,0,0,0,5,0,1.7896666666666665,0.0,0.3728472222222222,Other,1-Highest,,SEAPOR503,0
135.15,2489,85.0,0.25,443,5,-1597.0,-50.2,44.0,14.7,146.7,0,0.0,831.4,162.7,184.3,842.0,210.7,58.7,0.0,31.3,55,2,2,6,5.0,109,68.0,68.0,0,0,0,2,1,4.505,0.15109140518417463,0.0542989152269988,Other,1-Highest,Yes,SANAUS512,1
94.99,1204,85.0,0.0,0,0,-784.0,-6.6,12.7,15.7,45.0,0,0.0,440.5,39.3,28.3,257.7,35.7,28.3,0.0,6.3,51,5,5,10,5.0,30,0.0,0.0,0,0,0,0,1,3.166333333333333,0.0,0.07889534883720929,Other,2-High,,NOLKEN504,0
83.64,838,85.0,4.46,0,0,-111.0,2.7,7.7,9.3,54.0,0,0.0,88.7,50.7,8.0,208.0,58.3,17.0,0.0,1.7000000000000002,51,2,2,6,3.0,239,50.0,48.0,0,0,0,8,0,2.788,0.0,0.0998090692124105,Other,1-Highest,,MINMIN612,0
104.45,1250,75.0,1.98,0,4,-538.0,2.7,50.0,7.3,47.3,0,0.0,399.0,4.7,0.7000000000000001,288.7,6.7,57.3,0.0,9.0,48,2,1,4,3.0,305,46.0,42.0,0,0,0,7,0,3.481666666666667,0.0,0.08356,Other,1-Highest,,PHXPHX602,1
79.88,1086,75.0,0.0,6,0,112.0,4.9,15.3,2.3,51.3,0,0.7000000000000001,470.7,60.7,25.0,253.0,104.0,17.7,0.0,0.7000000000000001,51,3,2,5,2.0,804,40.0,44.0,0,0,0,7,4,2.6626666666666665,0.005494505494505495,0.07355432780847145,Professional,1-Highest,Yes,PHXPHX602,1
96.45,1027,50.0,1.24,238,0,-159.0,-28.9,8.7,2.3,52.3,0,0.0,541.8,24.0,6.3,300.3,77.0,11.0,0.0,0.30000000000000004,53,1,1,1,1.0,1583,62.0,58.0,0,0,0,7,0,3.2150000000000003,0.18814229249011857,0.0939143135345667,Professional,1-Highest,Yes,PHXPHX602,0
77.81,503,63.0,5.2,24,0,-126.0,-12.9,6.3,2.7,37.7,1,0.0,59.0,16.3,2.0,100.7,49.0,11.0,0.30000000000000004,0.30000000000000004,53,2,1,9,5.0,75,0.0,0.0,0,0,0,0,1,2.5936666666666666,0.04554079696394687,0.15469184890656065,Other,1-Highest,,STLSTL314,0
50.58,432,50.0,0.0,6,0,139.0,1.7000000000000002,1.3,1.0,10.0,0,0.0,30.0,12.7,1.3,58.7,11.3,2.3,0.0,0.0,55,2,1,4,3.0,443,54.0,52.0,0,0,0,7,0,1.686,0.0136986301369863,0.11708333333333333,Self,2-High,Yes,SANSAN210,0
63.3,415,45.0,1.24,88,2,156.0,38.0,4.7,2.0,25.7,0,0.7000000000000001,105.9,10.0,0.0,120.3,26.7,6.7,0.0,0.7000000000000001,50,3,1,4,4.0,293,56.0,50.0,1,1,0,7,0,2.11,0.1749502982107356,0.1525301204819277,Other,3-Good,Yes,PHXPHX602,1
121.0,1333,75.0,0.0,229,0,-233.0,-46.0,16.7,8.3,51.0,3,0.0,403.6,56.0,76.0,389.7,112.0,25.0,0.0,16.7,54,2,2,14,9.0,115,48.0,48.0,1,1,0,6,0,4.033333333333333,0.146606914212548,0.09077269317329333,Other,3-Good,Yes,NSHNSH615,0
125.23,1104,60.0,0.25,250,0,-431.0,-34.2,2.0,0.7000000000000001,64.3,6,0.0,265.0,28.3,10.0,143.7,40.7,2.7,0.0,5.0,54,1,1,2,2.0,348,36.0,0.0,0,0,0,2,0,4.174333333333333,0.18463810930576072,0.11343297101449276,Other,1-Highest,Yes,INDIND317,1
316.47,3148,75.0,17.57,1306,0,997.0,14.3,17.3,25.0,89.0,5,0.0,789.3,77.0,14.0,471.7,149.0,42.3,0.0,37.7,50,2,2,2,2.0,631,44.0,36.0,0,0,0,6,1,10.549000000000001,0.29321957790749886,0.1005304955527319,Other,1-Highest,Yes,DALFTW817,1
112.56,1107,83.0,16.58,0,0,-1107.0,-26.3,2.7,14.0,52.7,0,0.0,294.4,78.0,17.7,367.0,178.3,16.7,0.0,8.7,50,1,1,8,5.0,96,,,0,0,0,0,0,3.7520000000000002,0.0,0.10168021680216803,Other,6-Verylow,,SANMCA210,1
20.12,12,20.0,0.0,0,0,6.0,3.4,0.0,0.0,0.0,0,0.0,3.0,0.30000000000000004,0.0,0.7000000000000001,3.3,0.0,0.0,0.0,54,1,1,1,1.0,1638,46.0,48.0,0,0,0,6,0,0.6706666666666667,0.0,1.6766666666666667,Professional,1-Highest,Yes,INDIND317,0
49.99,772,60.0,0.0,0,0,-512.0,0.0,3.0,1.7000000000000002,27.3,0,0.0,358.4,8.3,1.0,79.7,30.7,4.7,0.0,1.0,52,1,1,5,4.0,547,0.0,0.0,1,0,0,4,0,1.6663333333333334,0.0,0.0647538860103627,Other,4-Medium,No,DALFTW817,0
83.5,1130,75.0,0.0,30,0,90.0,10.0,3.0,2.0,18.0,2,0.0,430.4,52.7,23.3,268.7,67.3,5.0,0.0,7.0,48,1,1,4,4.0,284,0.0,0.0,0,0,0,0,0,2.783333333333333,0.02586206896551724,0.07389380530973451,Other,1-Highest,,INDIND317,0
29.99,46,30.0,0.0,0,0,20.0,0.0,0.0,0.30000000000000004,7.7,4,0.0,1.4,0.0,0.0,7.7,4.7,0.30000000000000004,0.0,0.0,52,1,1,2,1.0,1441,50.0,24.0,3,1,0,6,0,0.9996666666666666,0.0,0.6519565217391304,Clerical,1-Highest,No,PHXPHX602,1
53.69,478,60.0,0.0,0,0,32.0,-0.4,5.3,2.3,17.7,0,0.0,87.2,40.3,28.3,171.3,21.3,7.7,0.0,1.0,48,3,3,7,5.0,438,48.0,44.0,0,0,0,9,2,1.7896666666666665,0.0,0.11232217573221757,Other,1-Highest,Yes,KCYKCK913,0
76.47,1262,75.0,0.0,1,0,-65.0,-0.30000000000000004,5.3,7.0,131.7,1,0.7000000000000001,366.5,67.0,32.7,207.0,263.7,12.3,0.0,9.0,48,1,1,8,8.0,25,38.0,34.0,0,0,0,6,1,2.549,0.000791765637371338,0.060594294770206024,Clerical,3-Good,Yes,SANMCA210,0
10.0,0,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,1,1,1,1.0,1636,56.0,54.0,1,0,0,3,1,0.3333333333333333,0.0,0.0,Other,1-Highest,Yes,DENBOU303,1
161.88,2746,75.0,3.96,532,0,-359.0,-47.3,5.0,10.0,38.3,0,0.0,1365.3,27.3,32.3,683.0,153.3,15.0,0.0,40.3,48,1,1,4,4.0,241,0.0,0.0,0,0,0,5,0,5.396,0.162294081757169,0.05895120174799708,Other,2-High,No,NOLKEN504,0
92.3,1622,75.0,0.0,0,0,-355.0,4.7,8.3,0.0,72.7,0,0.7000000000000001,567.0,75.0,43.0,307.0,125.3,8.3,0.0,0.30000000000000004,48,1,1,6,5.0,206,28.0,0.0,0,0,0,6,0,3.0766666666666667,0.0,0.05690505548705302,Clerical,1-Highest,No,PHXPHX602,0
98.82,1684,75.0,0.74,198,0,39.0,-10.9,2.3,3.7,24.3,0,0.0,754.1,60.0,52.0,180.7,123.7,6.0,0.0,11.7,50,1,1,4,3.0,314,72.0,0.0,0,0,0,3,1,3.2939999999999996,0.10520722635494155,0.05868171021377672,Other,1-Highest,,SANSAN210,0
35.3,307,35.0,0.0,0,0,204.0,-0.30000000000000004,1.0,2.3,24.3,0,0.0,0.0,0.30000000000000004,0.0,10.7,47.3,3.3,0.0,0.0,48,1,1,3,2.0,539,60.0,0.0,0,0,0,6,1,1.1766666666666665,0.0,0.11498371335504885,Other,1-Highest,,DALDAL214,0
105.37,1206,75.0,18.56,0,0,134.0,9.9,8.7,2.3,77.3,0,0.30000000000000004,28.7,56.0,3.7,432.7,108.3,11.0,0.0,4.0,50,1,1,5,4.0,54,42.0,0.0,0,0,0,6,0,3.5123333333333333,0.0,0.08737147595356551,Clerical,4-Medium,No,PHIPHI215,0
47.5,430,50.0,0.0,0,0,-30.0,-7.5,0.0,2.0,17.0,0,0.0,130.5,13.7,0.0,150.7,23.0,2.0,0.0,1.0,54,1,1,2,2.0,6,60.0,58.0,0,0,0,7,0,1.5833333333333333,0.0,0.11046511627906977,Professional,1-Highest,Yes,SANSAN210,1
105.73,1611,93.0,7.18,47,0,-254.0,-11.7,25.7,0.7000000000000001,94.0,5,0.0,613.7,98.0,90.3,570.0,127.3,26.3,0.0,39.3,48,4,3,9,6.0,19,60.0,58.0,0,0,0,8,0,3.5243333333333333,0.028347406513872134,0.0656300434512725,Professional,1-Highest,Yes,MILMIL414,0
51.62,409,50.0,0.0,0,0,18.0,-1.6,2.0,5.0,27.3,3,0.0,59.2,20.7,3.3,117.0,24.7,7.0,0.0,0.7000000000000001,50,1,1,3,3.0,53,54.0,50.0,0,0,0,9,2,1.7206666666666666,0.0,0.12621026894865525,Other,1-Highest,Yes,NOLKEN504,0
529.63,5863,202.0,55.19,1565,0,106.0,-63.6,7.7,64.0,157.0,5,0.7000000000000001,1666.6,343.0,141.7,1355.7,417.7,71.7,0.0,126.7,52,1,1,8,4.0,187,34.0,0.0,0,0,0,2,0,17.654333333333334,0.21068928379106086,0.09033429984649496,Other,1-Highest,No,SANAUS512,0
76.84,1461,75.0,0.0,0,0,112.0,-1.6,8.0,10.7,50.0,1,0.0,378.3,69.3,13.7,232.3,139.0,18.7,0.0,3.7,48,1,1,5,3.0,446,54.0,0.0,0,0,0,3,3,2.5613333333333332,0.0,0.05259411362080767,Other,1-Highest,No,NOLKEN504,0
80.97,1270,87.0,0.74,0,0,328.0,0.2,3.3,3.7,21.0,2,0.0,572.8,37.3,3.3,195.3,142.7,7.0,0.0,6.7,52,1,1,8,4.0,369,42.0,0.0,0,0,0,9,1,2.699,0.0,0.06375590551181103,Other,1-Highest,Yes,DALDAL214,0
99.42,1239,85.0,1.98,52,0,635.0,69.7,12.0,1.7000000000000002,74.0,0,0.0,498.1,74.0,20.3,341.7,238.3,13.7,0.0,0.0,50,2,1,7,4.0,173,50.0,46.0,0,0,0,7,0,3.314,0.040278853601859024,0.08024213075060532,Crafts,3-Good,Yes,PHXPHX602,0
104.98,1122,87.0,8.66,0,4,86.0,-8.3,6.7,3.3,30.3,2,0.0,243.9,79.7,18.0,206.7,71.0,10.0,0.0,0.0,48,3,3,9,6.0,198,48.0,42.0,0,0,0,6,0,3.4993333333333334,0.0,0.0935650623885918,Other,1-Highest,,MINMIN612,0
35.34,78,20.0,0.0,38,0,35.0,9.0,0.0,0.0,4.3,0,0.0,17.5,0.0,2.0,9.0,5.7,0.0,0.0,0.0,48,1,1,1,1.0,1462,42.0,42.0,0,0,0,9,0,1.1780000000000002,0.3275862068965517,0.4530769230769231,Other,1-Highest,Yes,INDIND317,1
32.02,362,32.0,0.25,2,0,38.0,-1.2,2.3,10.0,18.7,0,0.0,80.2,30.7,2.3,91.0,30.7,12.3,0.0,0.0,48,2,2,4,4.0,691,46.0,42.0,0,0,0,9,0,1.0673333333333335,0.005494505494505495,0.08845303867403316,Professional,1-Highest,Yes,DALDAL214,0
